rank,finalWorth,age,selfMade,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country,gdp_country,category,country,gender,nBillionaires,totalWealth,meanWealth,state,totalWealthCat,meanWealthCat
1272,2400,55,True,1968,4,1,99.55,0.4,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512,703082435360,Finance & Investments,Switzerland,M,78,409900.0,5255.128205128205,,1605100,4314.784946236559
1272,2400,88,True,1934,8,26,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Gambling & Casinos,Germany,M,102,462100.0,4530.392156862745,,120500,4820.0
1272,2400,61,True,1961,7,15,116.76,1.9,68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771,1736425629520,Real Estate,Canada,M,42,173900.0,4140.476190476191,,657400,3406.2176165803107
1272,2400,76,True,1946,10,5,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Finance & Investments,United Kingdom,M,82,370700.0,4520.731707317073,,1605100,4314.784946236559
1272,2400,79,True,1943,10,30,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Healthcare,China,M,523,1805500.0,3452.1988527724666,,643200,3200.0
1272,2400,68,False,1955,1,1,114.41,0.6,84.8,100.6,83.1,13.1,21.0,5703569,1.352083,103.819836,372062527489,Diversified,Singapore,M,46,138000.0,3000.0,,905200,4840.641711229947
1272,2400,77,False,1945,5,1,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Manufacturing,United States,F,754,4575100.0,6067.771883289125,Florida,1019000,3145.061728395062
1272,2400,57,True,1965,7,26,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Media & Entertainment,India,M,157,628700.0,4004.458598726115,,427500,4697.802197802198
1272,2400,48,True,1975,1,1,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,California,1605100,4314.784946236559
1272,2400,65,True,1958,2,2,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Manufacturing,United States,M,754,4575100.0,6067.771883289125,Nevada,1019000,3145.061728395062
1272,2400,0,True,0,0,0,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Food & Beverage,China,M,523,1805500.0,3452.1988527724666,,957200,4515.094339622641
1272,2400,58,True,1964,8,7,99.55,0.4,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512,703082435360,Metals & Mining,Switzerland,M,78,409900.0,5255.128205128205,,446800,6037.8378378378375
1272,2400,63,False,1959,9,15,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,California,1605100,4314.784946236559
1272,2400,61,True,1962,3,28,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Real Estate,China,M,523,1805500.0,3452.1988527724666,,657400,3406.2176165803107
1272,2400,61,True,1962,1,28,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
1272,2400,68,False,1954,6,1,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Diversified,India,M,157,628700.0,4004.458598726115,,905200,4840.641711229947
1272,2400,63,True,1960,1,1,99.55,0.4,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512,703082435360,Finance & Investments,Switzerland,M,78,409900.0,5255.128205128205,,1605100,4314.784946236559
1272,2400,55,True,1967,10,16,115.91,2.6,85.0,104.2,81.8,23.0,41.2,17332850,52.132633,5.291266,909070395161,Technology,Netherlands,M,10,24700.0,2470.0,,1877900,5980.573248407643
1272,2400,67,False,1955,9,29,129.61,2.5,35.5,107.5,71.1,14.0,43.1,108116615,12.879721,121.774017,376795508680,Diversified,Philippines,M,14,41400.0,2957.1428571428573,,905200,4840.641711229947
1272,2400,66,False,1956,10,1,129.61,2.5,35.5,107.5,71.1,14.0,43.1,108116615,12.879721,121.774017,376795508680,Diversified,Philippines,M,14,41400.0,2957.1428571428573,,905200,4840.641711229947
1272,2400,88,True,1934,7,17,129.61,2.5,35.5,107.5,71.1,14.0,43.1,108116615,12.879721,121.774017,376795508680,Diversified,Philippines,M,14,41400.0,2957.1428571428573,,905200,4840.641711229947
1272,2400,72,True,1950,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Technology,Taiwan,M,43,117900.0,2741.860465116279,,1877900,5980.573248407643
1272,2400,84,False,1938,11,19,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Media & Entertainment,United States,M,754,4575100.0,6067.771883289125,Georgia,427500,4697.802197802198
1272,2400,84,True,1938,8,7,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Real Estate,United States,M,754,4575100.0,6067.771883289125,New York,657400,3406.2176165803107
1272,2400,61,True,1961,8,25,99.55,0.4,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512,703082435360,Finance & Investments,Switzerland,M,78,409900.0,5255.128205128205,,1605100,4314.784946236559
1272,2400,54,True,1968,11,6,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,California,1877900,5980.573248407643
1272,2400,53,True,1969,6,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
1272,2400,54,True,1968,9,9,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
1272,2400,85,True,1937,6,4,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Real Estate,United States,M,754,4575100.0,6067.771883289125,New York,657400,3406.2176165803107
1312,2300,63,True,1959,12,1,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Finance & Investments,United Kingdom,M,82,370700.0,4520.731707317073,,1605100,4314.784946236559
1312,2300,66,False,1956,5,24,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Energy,United States,M,754,4575100.0,6067.771883289125,Texas,453500,4535.0
1312,2300,43,True,1980,3,20,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,California,1877900,5980.573248407643
1312,2300,41,True,1982,1,12,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,California,1877900,5980.573248407643
1312,2300,73,True,1949,9,7,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Fashion & Retail,United States,M,754,4575100.0,6067.771883289125,Oregon,1698800,6386.466165413533
